"Time","Sun Mass","Sun Position X","Sun Position Y","Sun Position Z","Sun Velocity X","Sun Velocity Y","Sun Velocity Z","Sun Acceleration X","Sun Acceleration Y","Sun Acceleration Z","Sun Force X","Sun Force Y","Sun Force Z","Earth Mass","Earth Position X","Earth Position Y","Earth Position Z","Earth Velocity X","Earth Velocity Y","Earth Velocity Z","Earth Acceleration X","Earth Acceleration Y","Earth Acceleration Z","Earth Force X","Earth Force Y","Earth Force Z","Moon Mass","Moon Position X","Moon Position Y","Moon Position Z","Moon Velocity X","Moon Velocity Y","Moon Velocity Z","Moon Acceleration X","Moon Acceleration Y","Moon Acceleration Z","Moon Force X","Moon Force Y","Moon Force Z"
"107.2474","2.707116E+07","0.004450235","0","0.00963993","-0.0004910005","0","-0.0004142134","2.088097E-05","0","-2.54219E-05","565.272","0","-688.2002","81.28001","2592.531","0","-3156.125","161.5734","0","136.3398","-6.932532","0","8.342602","-563.4763","0","678.0867","1","2582.999","0","-3159.36","159.2995","0","143.4466","-1.795763","0","10.11346","-1.795763","0","10.11346"
"107.2641","2.707116E+07","0.004442041","0","0.009633006","-0.0004906518","0","-0.0004146379","2.090345E-05","0","-2.540445E-05","565.8806","0","-687.728","81.28001","2595.227","0","-3153.846","161.4576","0","136.4791","-6.940217","0","8.337619","-564.1009","0","677.6817","1","2585.658","0","-3156.961","159.2695","0","143.6155","-1.779711","0","10.04633","-1.779711","0","10.04633"
"107.2808","2.707116E+07","0.004433853","0","0.009626074","-0.0004903027","0","-0.0004150622","2.092591E-05","0","-2.538699E-05","566.4886","0","-687.2552","81.28001","2597.921","0","-3151.564","161.3417","0","136.6183","-6.947886","0","8.332632","-564.7242","0","677.2764","1","2588.318","0","-3154.56","159.2398","0","143.7832","-1.764392","0","9.978807","-1.764392","0","9.978807"
"107.2975","2.707116E+07","0.00442567","0","0.009619135","-0.0004899533","0","-0.0004154861","2.094836E-05","0","-2.536951E-05","567.0964","0","-686.782","81.28001","2600.614","0","-3149.281","161.2257","0","136.7575","-6.955541","0","8.327647","-565.3464","0","676.8712","1","2590.977","0","-3152.156","159.2103","0","143.9499","-1.750041","0","9.910793","-1.750041","0","9.910793"
"107.3142","2.707116E+07","0.004417494","0","0.00961219","-0.0004896034","0","-0.0004159098","2.097079E-05","0","-2.5352E-05","567.7037","0","-686.3082","81.28001","2603.304","0","-3146.994","161.1095","0","136.8965","-6.963179","0","8.322659","-565.9672","0","676.4658","1","2593.635","0","-3149.749","159.1811","0","144.1154","-1.736439","0","9.8424","-1.736439","0","9.8424"
"107.3309","2.707116E+07","0.004409323","0","0.009605237","-0.0004892532","0","-0.0004163331","2.099322E-05","0","-2.533448E-05","568.3107","0","-685.8339","81.28001","2605.992","0","-3144.706","160.9932","0","137.0355","-6.970808","0","8.317667","-566.5873","0","676.0601","1","2596.293","0","-3147.34","159.1521","0","144.2798","-1.723458","0","9.773821","-1.723458","0","9.773821"
"107.3476","2.707116E+07","0.004401159","0","0.009598278","-0.0004889026","0","-0.0004167562","2.101562E-05","0","-2.531694E-05","568.9172","0","-685.3589","81.28001","2608.679","0","-3142.415","160.8768","0","137.1744","-6.97842","0","8.312673","-567.206","0","675.6541","1","2598.95","0","-3144.928","159.1233","0","144.443","-1.71123","0","9.704852","-1.71123","0","9.704852"
"107.3643","2.707116E+07","0.004393","0","0.00959131","-0.0004885517","0","-0.000417179","2.103801E-05","0","-2.529937E-05","569.5234","0","-684.8834","81.28001","2611.364","0","-3140.122","160.7603","0","137.3133","-6.986015","0","8.307674","-567.8234","0","675.2478","1","2601.607","0","-3142.513","159.0948","0","144.6051","-1.700095","0","9.63551","-1.700095","0","9.63551"
"107.381","2.707116E+07","0.004384847","0","0.009584337","-0.0004882003","0","-0.0004176015","2.106039E-05","0","-2.528178E-05","570.1292","0","-684.4072","81.28001","2614.047","0","-3137.826","160.6436","0","137.452","-6.993595","0","8.302673","-568.4395","0","674.8414","1","2604.264","0","-3140.095","159.0664","0","144.766","-1.68973","0","9.565785","-1.68973","0","9.565785"
"107.3977","2.707116E+07","0.0043767","0","0.009577355","-0.0004878486","0","-0.0004180237","2.108275E-05","0","-2.526417E-05","570.7346","0","-683.9305","81.28001","2616.728","0","-3135.529","160.5268","0","137.5907","-7.001161","0","8.297671","-569.0544","0","674.4348","1","2606.92","0","-3137.675","159.0381","0","144.9257","-1.680228","0","9.49579","-1.680228","0","9.49579"
"107.4144","2.707116E+07","0.004368559","0","0.009570368","-0.0004874966","0","-0.0004184456","2.11051E-05","0","-2.524655E-05","571.3395","0","-683.4532","81.28001","2619.406","0","-3133.229","160.4099","0","137.7292","-7.00871","0","8.292665","-569.668","0","674.0278","1","2609.575","0","-3135.252","159.0101","0","145.0843","-1.671508","0","9.425413","-1.671508","0","9.425413"
"107.4311","2.707116E+07","0.004360423","0","0.009563372","-0.0004871441","0","-0.0004188673","2.112743E-05","0","-2.522889E-05","571.9442","0","-682.9754","81.28001","2622.083","0","-3130.926","160.2929","0","137.8677","-7.016245","0","8.287655","-570.2805","0","673.6206","1","2612.23","0","-3132.827","158.9822","0","145.2417","-1.663664","0","9.354768","-1.663664","0","9.354768"
"107.4478","2.707116E+07","0.004352294","0","0.009556371","-0.0004867913","0","-0.0004192886","2.114976E-05","0","-2.521123E-05","572.5485","0","-682.4972","81.28001","2624.759","0","-3128.621","160.1757","0","138.0061","-7.023767","0","8.282645","-570.8918","0","673.2134","1","2614.885","0","-3130.399","158.9544","0","145.3979","-1.656626","0","9.283739","-1.656626","0","9.283739"
"107.4645","2.707116E+07","0.00434417","0","0.009549362","-0.0004864381","0","-0.0004197096","2.117206E-05","0","-2.519354E-05","573.1523","0","-682.0183","81.28001","2627.432","0","-3126.314","160.0584","0","138.1444","-7.031271","0","8.277629","-571.5018","0","672.8057","1","2617.539","0","-3127.968","158.9267","0","145.553","-1.650538","0","9.21257","-1.650538","0","9.21257"
"107.4812","2.707116E+07","0.004336053","0","0.009542345","-0.0004860845","0","-0.0004201304","2.119435E-05","0","-2.517583E-05","573.7557","0","-681.5388","81.28001","2630.103","0","-3124.005","159.941","0","138.2827","-7.038763","0","8.272609","-572.1107","0","672.3977","1","2620.192","0","-3125.535","158.8992","0","145.7068","-1.645018","0","9.141083","-1.645018","0","9.141083"
"107.4979","2.707116E+07","0.004327941","0","0.009535322","-0.0004857306","0","-0.0004205508","2.121662E-05","0","-2.515809E-05","574.3586","0","-681.0588","81.28001","2632.771","0","-3121.693","159.8234","0","138.4208","-7.046237","0","8.267586","-572.7182","0","671.9894","1","2622.845","0","-3123.099","158.8717","0","145.8595","-1.640391","0","9.06933","-1.640391","0","9.06933"
"107.5146","2.707116E+07","0.004319835","0","0.009528291","-0.0004853763","0","-0.0004209709","2.123888E-05","0","-2.514034E-05","574.9612","0","-680.5782","81.28001","2635.438","0","-3119.379","159.7057","0","138.5589","-7.053697","0","8.26256","-573.3245","0","671.5809","1","2625.498","0","-3120.66","158.8443","0","146.0109","-1.63666","0","8.997313","-1.63666","0","8.997313"
"107.5313","2.707116E+07","0.004311736","0","0.009521254","-0.0004850216","0","-0.0004213908","2.126113E-05","0","-2.512257E-05","575.5634","0","-680.0972","81.28001","2638.104","0","-3117.063","159.588","0","138.6969","-7.061144","0","8.257529","-573.9298","0","671.1721","1","2628.15","0","-3118.219","158.817","0","146.1612","-1.633579","0","8.925088","-1.633579","0","8.925088"
"107.548","2.707116E+07","0.004303642","0","0.00951421","-0.0004846665","0","-0.0004218103","2.128336E-05","0","-2.510478E-05","576.1653","0","-679.6156","81.28001","2640.767","0","-3114.745","159.47","0","138.8347","-7.068576","0","8.252496","-574.5339","0","670.7629","1","2630.802","0","-3115.776","158.7897","0","146.3102","-1.631445","0","8.852724","-1.631445","0","8.852724"
"107.5647","2.707116E+07","0.004295554","0","0.009507159","-0.0004843111","0","-0.0004222296","2.130558E-05","0","-2.508697E-05","576.7667","0","-679.1333","81.28001","2643.428","0","-3112.424","159.352","0","138.9726","-7.075989","0","8.247456","-575.1364","0","670.3532","1","2633.454","0","-3113.33","158.7625","0","146.4581","-1.630221","0","8.780104","-1.630221","0","8.780104"
"107.5814","2.707116E+07","0.004287472","0","0.0095001","-0.0004839553","0","-0.0004226485","2.132778E-05","0","-2.506914E-05","577.3677","0","-678.6506","81.28001","2646.087","0","-3110.101","159.2338","0","139.1103","-7.083388","0","8.242412","-575.7378","0","669.9432","1","2636.104","0","-3110.882","158.7352","0","146.6047","-1.629952","0","8.707361","-1.629952","0","8.707361"
"107.5981","2.707116E+07","0.004279396","0","0.009493035","-0.0004835991","0","-0.0004230672","2.134996E-05","0","-2.505128E-05","577.9683","0","-678.1672","81.28001","2648.744","0","-3107.775","159.1155","0","139.2479","-7.090768","0","8.237362","-576.3377","0","669.5328","1","2638.755","0","-3108.431","158.708","0","146.7501","-1.6306","0","8.634371","-1.6306","0","8.634371"
"107.6148","2.707116E+07","0.004271325","0","0.009485963","-0.0004832425","0","-0.0004234856","2.137214E-05","0","-2.50334E-05","578.5685","0","-677.6833","81.28001","2651.399","0","-3105.448","158.9971","0","139.3855","-7.098135","0","8.232309","-576.9364","0","669.1221","1","2641.405","0","-3105.978","158.6808","0","146.8943","-1.632186","0","8.561137","-1.632186","0","8.561137"
"107.6315","2.707116E+07","0.004263261","0","0.009478884","-0.0004828856","0","-0.0004239036","2.139429E-05","0","-2.501551E-05","579.1684","0","-677.1989","81.28001","2654.053","0","-3103.117","158.8786","0","139.523","-7.105482","0","8.227251","-577.5336","0","668.711","1","2644.054","0","-3103.523","158.6535","0","147.0373","-1.634735","0","8.4878","-1.634735","0","8.4878"
"107.6482","2.707116E+07","0.004255203","0","0.009471797","-0.0004825284","0","-0.0004243214","2.141644E-05","0","-2.499759E-05","579.7678","0","-676.7138","81.28001","2656.704","0","-3100.785","158.7599","0","139.6604","-7.112817","0","8.222189","-578.1298","0","668.2996","1","2646.703","0","-3101.065","158.6262","0","147.179","-1.63797","0","8.414239","-1.63797","0","8.414239"
"107.6649","2.707116E+07","0.00424715","0","0.009464704","-0.0004821707","0","-0.0004247388","2.143857E-05","0","-2.497965E-05","580.3668","0","-676.2282","81.28001","2659.354","0","-3098.45","158.6411","0","139.7977","-7.120135","0","8.217119","-578.7246","0","667.8875","1","2649.352","0","-3098.604","158.5989","0","147.3195","-1.642183","0","8.34071","-1.642183","0","8.34071"
"107.6816","2.707116E+07","0.004239104","0","0.009457604","-0.0004818127","0","-0.000425156","2.146068E-05","0","-2.49617E-05","580.9654","0","-675.7421","81.28001","2662.001","0","-3096.114","158.5222","0","139.9349","-7.127439","0","8.212046","-579.3183","0","667.4751","1","2652","0","-3096.142","158.5714","0","147.4588","-1.647094","0","8.266953","-1.647094","0","8.266953"
"107.6983","2.707116E+07","0.004231064","0","0.009450497","-0.0004814543","0","-0.0004255729","2.148278E-05","0","-2.494373E-05","581.5637","0","-675.2556","81.28001","2664.646","0","-3093.774","158.4032","0","140.0721","-7.134728","0","8.20697","-579.9108","0","667.0626","1","2654.648","0","-3093.677","158.5439","0","147.5969","-1.652981","0","8.193098","-1.652981","0","8.193098"
"107.715","2.707116E+07","0.00422303","0","0.009443383","-0.0004810955","0","-0.0004259894","2.150486E-05","0","-2.492573E-05","582.1616","0","-674.7684","81.28001","2667.289","0","-3091.433","158.284","0","140.2091","-7.142","0","8.201883","-580.5018","0","666.6491","1","2657.295","0","-3091.21","158.5163","0","147.7337","-1.659837","0","8.119281","-1.659837","0","8.119281"
"107.7317","2.707116E+07","0.004215001","0","0.009436262","-0.0004807364","0","-0.0004264057","2.152693E-05","0","-2.490771E-05","582.7589","0","-674.2805","81.28001","2669.931","0","-3089.089","158.1647","0","140.3461","-7.149251","0","8.196791","-581.0912","0","666.2352","1","2659.942","0","-3088.74","158.4886","0","147.8693","-1.66768","0","8.045246","-1.66768","0","8.045246"
"107.7484","2.707116E+07","0.004206979","0","0.009429133","-0.0004803769","0","-0.0004268216","2.154898E-05","0","-2.488967E-05","583.3558","0","-673.7922","81.28001","2672.57","0","-3086.743","158.0453","0","140.483","-7.156488","0","8.191695","-581.6794","0","665.821","1","2662.588","0","-3086.269","158.4608","0","148.0037","-1.676512","0","7.971135","-1.676512","0","7.971135"
"107.7651","2.707116E+07","0.004198962","0","0.009421999","-0.000480017","0","-0.0004272373","2.157102E-05","0","-2.487161E-05","583.9525","0","-673.3033","81.28001","2675.208","0","-3084.395","157.9258","0","140.6198","-7.163708","0","8.186592","-582.2662","0","665.4063","1","2665.234","0","-3083.795","158.4328","0","148.1368","-1.686315","0","7.897084","-1.686315","0","7.897084"
"107.7818","2.707116E+07","0.004190952","0","0.009414857","-0.0004796568","0","-0.0004276527","2.159304E-05","0","-2.485353E-05","584.5488","0","-672.814","81.28001","2677.843","0","-3082.044","157.8062","0","140.7565","-7.170914","0","8.181484","-582.8519","0","664.9911","1","2667.879","0","-3081.319","158.4046","0","148.2687","-1.696842","0","7.82294","-1.696842","0","7.82294"
"107.7985","2.707116E+07","0.004182948","0","0.009407708","-0.0004792962","0","-0.0004280677","2.161506E-05","0","-2.483544E-05","585.1447","0","-672.3241","81.28001","2680.476","0","-3079.691","157.6865","0","140.8931","-7.178103","0","8.176368","-583.4363","0","664.5753","1","2670.524","0","-3078.841","158.3763","0","148.3993","-1.708339","0","7.748861","-1.708339","0","7.748861"
"107.8152","2.707116E+07","0.00417495","0","0.009400553","-0.0004789352","0","-0.0004284825","2.163704E-05","0","-2.481731E-05","585.7399","0","-671.8335","81.28001","2683.107","0","-3077.336","157.5666","0","141.0297","-7.185273","0","8.171245","-584.019","0","664.1588","1","2673.168","0","-3076.36","158.3477","0","148.5287","-1.720836","0","7.674726","-1.720836","0","7.674726"
"107.8319","2.707116E+07","0.004166957","0","0.00939339","-0.0004785738","0","-0.0004288969","2.165903E-05","0","-2.479918E-05","586.335","0","-671.3425","81.28001","2685.737","0","-3074.979","157.4466","0","141.1661","-7.192432","0","8.166117","-584.601","0","663.742","1","2675.812","0","-3073.877","158.319","0","148.6569","-1.734079","0","7.600493","-1.734079","0","7.600493"
"107.8486","2.707116E+07","0.004158971","0","0.009386221","-0.0004782121","0","-0.0004293111","2.168099E-05","0","-2.478102E-05","586.9297","0","-670.851","81.28001","2688.364","0","-3072.619","157.3265","0","141.3025","-7.199574","0","8.16098","-585.1815","0","663.3245","1","2678.456","0","-3071.393","158.29","0","148.7838","-1.748248","0","7.526464","-1.748248","0","7.526464"
"107.8653","2.707116E+07","0.004150991","0","0.009379044","-0.0004778501","0","-0.0004297249","2.170294E-05","0","-2.476284E-05","587.5237","0","-670.3588","81.28001","2690.99","0","-3070.257","157.2062","0","141.4388","-7.2067","0","8.155836","-585.7606","0","662.9064","1","2681.099","0","-3068.906","158.2608","0","148.9095","-1.76317","0","7.452338","-1.76317","0","7.452338"
"107.882","2.707116E+07","0.004143017","0","0.009371861","-0.0004774876","0","-0.0004301385","2.172487E-05","0","-2.474464E-05","588.1176","0","-669.8661","81.28001","2693.613","0","-3067.892","157.0859","0","141.575","-7.21381","0","8.150685","-586.3385","0","662.4878","1","2683.741","0","-3066.417","158.2314","0","149.034","-1.779065","0","7.378291","-1.779065","0","7.378291"
"107.8987","2.707116E+07","0.004135049","0","0.009364671","-0.0004771248","0","-0.0004305517","2.174679E-05","0","-2.472642E-05","588.7109","0","-669.3728","81.28001","2696.234","0","-3065.526","156.9654","0","141.7111","-7.220902","0","8.145529","-586.915","0","662.0686","1","2686.384","0","-3063.926","158.2017","0","149.1572","-1.795992","0","7.304205","-1.795992","0","7.304205"
"107.9154","2.707116E+07","0.004127088","0","0.009357474","-0.0004767617","0","-0.0004309646","2.17687E-05","0","-2.470818E-05","589.3039","0","-668.8791","81.28001","2698.854","0","-3063.157","156.8448","0","141.8471","-7.227974","0","8.140362","-587.4898","0","661.6487","1","2689.025","0","-3061.433","158.1717","0","149.2791","-1.814087","0","7.230407","-1.814087","0","7.230407"
"107.9321","2.707116E+07","0.004119132","0","0.00935027","-0.0004763981","0","-0.0004313773","2.179058E-05","0","-2.468991E-05","589.8963","0","-668.3846","81.28001","2701.471","0","-3060.786","156.7241","0","141.9831","-7.235032","0","8.135186","-588.0634","0","661.228","1","2691.666","0","-3058.938","158.1414","0","149.3999","-1.832894","0","7.156642","-1.832894","0","7.156642"
"107.9488","2.707116E+07","0.004111182","0","0.009343059","-0.0004760342","0","-0.0004317896","2.181246E-05","0","-2.467164E-05","590.4885","0","-667.8898","81.28001","2704.086","0","-3058.413","156.6033","0","142.1189","-7.242073","0","8.130005","-588.6357","0","660.8069","1","2694.306","0","-3056.441","158.1108","0","149.5194","-1.852757","0","7.08287","-1.852757","0","7.08287"
"107.9655","2.707116E+07","0.004103238","0","0.009335841","-0.0004756699","0","-0.0004322016","2.183431E-05","0","-2.465333E-05","591.0802","0","-667.3943","81.28001","2706.699","0","-3056.037","156.4824","0","142.2547","-7.249097","0","8.124814","-589.2067","0","660.3849","1","2696.946","0","-3053.942","158.0798","0","149.6377","-1.873519","0","7.009328","-1.873519","0","7.009328"
"107.9822","2.707116E+07","0.004095301","0","0.009328617","-0.0004753053","0","-0.0004326133","2.185616E-05","0","-2.463501E-05","591.6716","0","-666.8983","81.28001","2709.311","0","-3053.659","156.3613","0","142.3904","-7.256105","0","8.119615","-589.7763","0","659.9623","1","2699.585","0","-3051.441","158.0486","0","149.7547","-1.895264","0","6.935909","-1.895264","0","6.935909"
"107.9989","2.707116E+07","0.004087369","0","0.009321385","-0.0004749403","0","-0.0004330247","2.187798E-05","0","-2.461667E-05","592.2624","0","-666.4018","81.28001","2711.92","0","-3051.279","156.2401","0","142.526","-7.263098","0","8.114409","-590.3447","0","659.5392","1","2702.224","0","-3048.938","158.0169","0","149.8706","-1.917745","0","6.862526","-1.917745","0","6.862526"
"108.0156","2.707116E+07","0.004079443","0","0.009314147","-0.0004745749","0","-0.0004334358","2.18998E-05","0","-2.45983E-05","592.8529","0","-665.9047","81.28001","2714.527","0","-3048.896","156.1188","0","142.6615","-7.270076","0","8.109192","-590.9119","0","659.1152","1","2704.863","0","-3046.434","157.9849","0","149.9852","-1.941028","0","6.789493","-1.941028","0","6.789493"
"108.0323","2.707116E+07","0.004071524","0","0.009306901","-0.0004742092","0","-0.0004338466","2.192159E-05","0","-2.457992E-05","593.443","0","-665.407","81.28001","2717.132","0","-3046.511","155.9974","0","142.7969","-7.277035","0","8.103966","-591.4775","0","658.6904","1","2707.5","0","-3043.927","157.9525","0","150.0986","-1.965538","0","6.716689","-1.965538","0","6.716689"
"108.049","2.707116E+07","0.004063611","0","0.009299649","-0.0004738431","0","-0.0004342571","2.194338E-05","0","-2.456152E-05","594.0327","0","-664.9089","81.28001","2719.735","0","-3044.125","155.8759","0","142.9323","-7.28398","0","8.098732","-592.0419","0","658.265","1","2710.138","0","-3041.419","157.9196","0","150.2107","-1.99079","0","6.643927","-1.99079","0","6.643927"
"108.0657","2.707116E+07","0.004055704","0","0.00929239","-0.0004734767","0","-0.0004346673","2.196514E-05","0","-2.45431E-05","594.6219","0","-664.4102","81.28001","2722.336","0","-3041.735","155.7543","0","143.0675","-7.290906","0","8.093488","-592.6049","0","657.8387","1","2712.774","0","-3038.908","157.8864","0","150.3217","-2.016934","0","6.571416","-2.016934","0","6.571416"
"108.0824","2.707116E+07","0.004047803","0","0.009285124","-0.0004731099","0","-0.0004350771","2.198689E-05","0","-2.452466E-05","595.2107","0","-663.9109","81.28001","2724.935","0","-3039.344","155.6325","0","143.2027","-7.297819","0","8.088234","-593.1667","0","657.4117","1","2715.411","0","-3036.396","157.8527","0","150.4314","-2.043964","0","6.499156","-2.043964","0","6.499156"
"108.0991","2.707116E+07","0.004039908","0","0.009277851","-0.0004727427","0","-0.0004354867","2.200863E-05","0","-2.450619E-05","595.7992","0","-663.4111","81.28001","2727.532","0","-3036.95","155.5106","0","143.3378","-7.304715","0","8.082972","-593.7273","0","656.984","1","2718.046","0","-3033.882","157.8186","0","150.54","-2.071876","0","6.427152","-2.071876","0","6.427152"
"108.1158","2.707116E+07","0.00403202","0","0.009270572","-0.0004723751","0","-0.000435896","2.203035E-05","0","-2.448771E-05","596.3871","0","-662.9107","81.28001","2730.127","0","-3034.554","155.3886","0","143.4727","-7.311594","0","8.077699","-594.2864","0","656.5554","1","2720.681","0","-3031.366","157.784","0","150.6473","-2.100791","0","6.355313","-2.100791","0","6.355313"
"108.1325","2.707116E+07","0.004024137","0","0.009263285","-0.0004720072","0","-0.0004363049","2.205206E-05","0","-2.44692E-05","596.9747","0","-662.4097","81.28001","2732.72","0","-3032.156","155.2665","0","143.6076","-7.318456","0","8.072415","-594.8442","0","656.126","1","2723.316","0","-3028.849","157.7489","0","150.7534","-2.130594","0","6.283741","-2.130594","0","6.283741"
"108.1492","2.707116E+07","0.004016261","0","0.009255992","-0.000471639","0","-0.0004367135","2.207375E-05","0","-2.445068E-05","597.5619","0","-661.9083","81.28001","2735.311","0","-3029.755","155.1443","0","143.7424","-7.325303","0","8.067124","-595.4006","0","655.6959","1","2725.949","0","-3026.33","157.7133","0","150.8584","-2.161284","0","6.212442","-2.161284","0","6.212442"
"108.1659","2.707116E+07","0.00400839","0","0.009248693","-0.0004712703","0","-0.0004371219","2.209542E-05","0","-2.443214E-05","598.1486","0","-661.4063","81.28001","2737.9","0","-3027.353","155.022","0","143.8772","-7.332134","0","8.06182","-595.9559","0","655.2648","1","2728.583","0","-3023.809","157.6772","0","150.9621","-2.192732","0","6.141501","-2.192732","0","6.141501"
"108.1826","2.707116E+07","0.004000526","0","0.009241385","-0.0004709013","0","-0.0004375299","2.211708E-05","0","-2.441358E-05","598.735","0","-660.9039","81.28001","2740.487","0","-3024.948","154.8995","0","144.0118","-7.338948","0","8.056506","-596.5097","0","654.8329","1","2731.215","0","-3021.286","157.6406","0","151.0647","-2.225278","0","6.070972","-2.225278","0","6.070972"
"108.1993","2.707116E+07","0.003992668","0","0.009234072","-0.000470532","0","-0.0004379376","2.213872E-05","0","-2.439499E-05","599.3208","0","-660.4006","81.28001","2743.072","0","-3022.54","154.777","0","144.1463","-7.345747","0","8.051182","-597.0623","0","654.4001","1","2733.847","0","-3018.761","157.6035","0","151.1661","-2.258495","0","6.000589","-2.258495","0","6.000589"
"108.216","2.707116E+07","0.003984817","0","0.009226752","-0.0004701623","0","-0.000438345","2.216035E-05","0","-2.437639E-05","599.9064","0","-659.8971","81.28001","2745.654","0","-3020.131","154.6543","0","144.2808","-7.352529","0","8.045846","-597.6136","0","653.9664","1","2736.479","0","-3016.235","157.5657","0","151.2663","-2.292809","0","5.930634","-2.292809","0","5.930634"
"108.2327","2.707116E+07","0.003976971","0","0.009219425","-0.0004697922","0","-0.0004387521","2.218196E-05","0","-2.435776E-05","600.4913","0","-659.3929","81.28001","2748.235","0","-3017.719","154.5315","0","144.4152","-7.359293","0","8.040501","-598.1633","0","653.5319","1","2739.109","0","-3013.708","157.5275","0","151.3653","-2.328013","0","5.860978","-2.328013","0","5.860978"
"108.2494","2.707116E+07","0.003969132","0","0.009212091","-0.0004694217","0","-0.0004391588","2.220356E-05","0","-2.433912E-05","601.076","0","-658.8882","81.28001","2750.813","0","-3015.305","154.4086","0","144.5494","-7.366044","0","8.035144","-598.7121","0","653.0966","1","2741.74","0","-3011.178","157.4886","0","151.4632","-2.363961","0","5.791694","-2.363961","0","5.791694"
"108.2661","2.707116E+07","0.003961299","0","0.00920475","-0.0004690509","0","-0.0004395653","2.222514E-05","0","-2.432046E-05","601.6603","0","-658.383","81.28001","2753.39","0","-3012.889","154.2856","0","144.6836","-7.372779","0","8.029774","-599.2595","0","652.6601","1","2744.369","0","-3008.647","157.4491","0","151.5599","-2.400845","0","5.722931","-2.400845","0","5.722931"
"108.2828","2.707116E+07","0.003953472","0","0.009197403","-0.0004686798","0","-0.0004399715","2.22467E-05","0","-2.430177E-05","602.2441","0","-657.8772","81.28001","2755.965","0","-3010.47","154.1625","0","144.8177","-7.379496","0","8.024393","-599.8055","0","652.2227","1","2746.998","0","-3006.114","157.409","0","151.6555","-2.438617","0","5.654482","-2.438617","0","5.654482"
"108.2995","2.707116E+07","0.003945651","0","0.009190048","-0.0004683083","0","-0.0004403773","2.226825E-05","0","-2.428307E-05","602.8275","0","-657.3708","81.28001","2758.537","0","-3008.05","154.0392","0","144.9517","-7.386197","0","8.018999","-600.3502","0","651.7843","1","2749.625","0","-3003.58","157.3683","0","151.7499","-2.477309","0","5.586568","-2.477309","0","5.586568"
"108.3162","2.707116E+07","0.003937836","0","0.009182687","-0.0004679364","0","-0.0004407828","2.228979E-05","0","-2.426435E-05","603.4103","0","-656.864","81.28001","2761.107","0","-3005.627","153.9159","0","145.0856","-7.392884","0","8.013597","-600.8937","0","651.3452","1","2752.253","0","-3001.044","157.3269","0","151.8432","-2.51671","0","5.518818","-2.51671","0","5.518818"
"108.3329","2.707116E+07","0.003930028","0","0.009175319","-0.0004675641","0","-0.0004411881","2.231131E-05","0","-2.42456E-05","603.9929","0","-656.3566","81.28001","2763.676","0","-3003.202","153.7924","0","145.2195","-7.399555","0","8.008181","-601.4359","0","650.905","1","2754.88","0","-2998.507","157.2849","0","151.9354","-2.557034","0","5.451617","-2.557034","0","5.451617"
"108.3496","2.707116E+07","0.003922226","0","0.009167945","-0.0004671915","0","-0.0004415929","2.233281E-05","0","-2.422684E-05","604.575","0","-655.8486","81.28001","2766.242","0","-3000.774","153.6689","0","145.3532","-7.406214","0","8.002752","-601.9771","0","650.4637","1","2757.506","0","-2995.968","157.2422","0","152.0264","-2.597919","0","5.384836","-2.597919","0","5.384836"
"108.3663","2.707116E+07","0.00391443","0","0.009160563","-0.0004668186","0","-0.0004419975","2.23543E-05","0","-2.420806E-05","605.1568","0","-655.3403","81.28001","2768.806","0","-2998.345","153.5452","0","145.4868","-7.412858","0","7.997313","-602.5171","0","650.0217","1","2760.131","0","-2993.428","157.1988","0","152.1163","-2.63971","0","5.318605","-2.63971","0","5.318605"
"108.383","2.707116E+07","0.00390664","0","0.009153175","-0.0004664453","0","-0.0004424018","2.237577E-05","0","-2.418925E-05","605.7381","0","-654.8311","81.28001","2771.368","0","-2995.913","153.4214","0","145.6204","-7.419484","0","7.991857","-603.0557","0","649.5782","1","2762.755","0","-2990.886","157.1547","0","152.2052","-2.682396","0","5.252928","-2.682396","0","5.252928"
"108.3997","2.707116E+07","0.003898857","0","0.00914578","-0.0004660716","0","-0.0004428058","2.239723E-05","0","-2.417043E-05","606.319","0","-654.3216","81.28001","2773.928","0","-2993.479","153.2975","0","145.7539","-7.426096","0","7.986391","-603.5931","0","649.1339","1","2765.379","0","-2988.343","157.1099","0","152.2929","-2.725806","0","5.187634","-2.725806","0","5.187634"
"108.4164","2.707116E+07","0.00389108","0","0.009138379","-0.0004656976","0","-0.0004432094","2.241867E-05","0","-2.415159E-05","606.8994","0","-653.8115","81.28001","2776.487","0","-2991.042","153.1735","0","145.8873","-7.432693","0","7.980912","-604.1293","0","648.6886","1","2768.002","0","-2985.798","157.0644","0","152.3795","-2.770103","0","5.122909","-2.770103","0","5.122909"
"108.4331","2.707116E+07","0.003883309","0","0.009130971","-0.0004653232","0","-0.0004436127","2.244009E-05","0","-2.413272E-05","607.4792","0","-653.3008","81.28001","2779.042","0","-2988.604","153.0493","0","146.0205","-7.439272","0","7.97542","-604.6641","0","648.2422","1","2770.625","0","-2983.252","157.0181","0","152.4651","-2.81513","0","5.058577","-2.81513","0","5.058577"
